ticket_id,opened_at,resolved_at,requester_id,assigned_group,category,subcategory,priority,channel,resolution_hours,sla_target_hours,sla_met,reopened,csat_score,first_contact_resolution
INC-30944,2026-06-03T20:00,2026-06-04T10:01,U0181,Cloud Operations,Security,Conditional Access,P3,Phone,14.03,24,Yes,No,5,Yes
INC-30945,2026-04-27T05:00,2026-04-27T19:16,U0183,Cloud Operations,Printing,Printer Offline,P4,Email,14.28,72,Yes,No,5,No
INC-30946,2026-01-29T15:00,2026-01-29T19:18,U0164,Infrastructure,Printing,Driver,P4,Email,4.31,72,Yes,No,4,Yes
INC-30947,2026-02-09T20:00,2026-02-10T02:35,U0053,Security Operations,Server,Service Down,P4,Portal,6.6,72,Yes,No,4,No
INC-30948,2026-06-29T11:00,2026-06-30T01:04,U0037,Security Operations,Printing,Driver,P3,Email,14.08,24,Yes,No,5,No
INC-30949,2026-04-11T05:00,2026-04-11T07:59,U0132,Infrastructure,Printing,Queue,P2,Phone,3.0,8,Yes,No,3,Yes
INC-30950,2026-03-01T08:00,2026-03-01T13:12,U0216,Service Desk,Microsoft 365,OneDrive,P4,Portal,5.21,72,Yes,No,5,Yes
INC-30951,2026-02-01T00:00,2026-02-01T08:01,U0142,Security Operations,Network,Wi-Fi,P3,Portal,8.03,24,Yes,No,5,Yes
INC-30952,2026-01-31T01:00,2026-01-31T05:20,U0119,Cloud Operations,Security,Malware Alert,P3,Phone,4.34,24,Yes,No,4,Yes
INC-30953,2026-05-10T16:00,2026-05-11T10:58,U0159,Service Desk,Endpoint,Windows Update,P4,Monitoring,18.98,72,Yes,No,5,Yes
INC-30954,2026-02-05T05:00,2026-02-07T01:03,U0246,Service Desk,Printing,Driver,P2,Monitoring,44.06,8,No,No,5,Yes
INC-30955,2026-03-10T00:00,2026-03-10T06:13,U0148,Infrastructure,Security,Conditional Access,P4,Monitoring,6.23,72,Yes,No,3,No
INC-30956,2026-04-22T22:00,2026-04-23T01:50,U0061,Infrastructure,Microsoft 365,OneDrive,P3,Phone,3.84,24,Yes,No,4,No
INC-30957,2026-07-04T17:00,2026-07-05T10:39,U0032,Security Operations,Network,DHCP,P3,Monitoring,17.66,24,Yes,No,5,Yes
INC-30958,2026-01-08T00:00,2026-01-08T01:31,U0199,Security Operations,Server,Disk Capacity,P3,Email,1.53,24,Yes,No,5,No
INC-30959,2026-07-19T01:00,2026-07-19T10:36,U0042,Service Desk,Security,Malware Alert,P1,Email,9.61,4,No,No,5,Yes
INC-30960,2026-06-30T05:00,2026-06-30T07:19,U0210,Cloud Operations,Security,Phishing,P4,Email,2.32,72,Yes,No,3,No
INC-30961,2026-02-03T23:00,2026-02-04T03:20,U0221,Service Desk,Endpoint,Software Install,P4,Email,4.34,72,Yes,No,3,Yes
INC-30962,2026-07-09T12:00,2026-07-09T20:34,U0146,Security Operations,Security,Malware Alert,P3,Email,8.57,24,Yes,No,5,Yes
INC-30963,2026-05-08T09:00,2026-05-08T19:56,U0016,Service Desk,Server,Service Down,P3,Portal,10.93,24,Yes,No,4,Yes
INC-30964,2026-05-13T17:00,2026-05-14T16:51,U0029,Security Operations,Microsoft 365,Outlook,P4,Phone,23.86,72,Yes,No,4,No
INC-30965,2026-07-15T01:00,2026-07-15T03:48,U0200,Cloud Operations,Microsoft 365,Outlook,P2,Portal,2.81,8,Yes,No,5,Yes
INC-30966,2026-06-24T21:00,2026-06-25T05:09,U0030,Infrastructure,Network,DHCP,P2,Portal,8.16,8,No,No,5,Yes
INC-30967,2026-03-13T01:00,2026-03-13T19:12,U0118,Security Operations,Endpoint,Windows Update,P2,Email,18.21,8,No,No,5,No
INC-30968,2026-01-31T19:00,2026-02-01T02:04,U0047,Service Desk,Microsoft 365,Outlook,P2,Portal,7.07,8,Yes,No,5,Yes
INC-30969,2026-06-30T22:00,2026-07-01T00:54,U0187,Infrastructure,Security,Phishing,P4,Phone,2.91,72,Yes,No,5,Yes
INC-30970,2026-03-13T11:00,2026-03-13T16:07,U0208,Cloud Operations,Identity and Access,Password Reset,P4,Email,5.12,72,Yes,No,4,Yes
INC-30971,2026-02-01T02:00,2026-02-01T11:14,U0135,Infrastructure,Cloud,IAM,P2,Portal,9.25,8,No,No,4,No
INC-30972,2026-02-21T13:00,2026-02-22T10:44,U0098,Service Desk,Cloud,EC2,P3,Email,21.74,24,Yes,No,5,Yes
INC-30973,2026-02-14T02:00,2026-02-14T14:57,U0117,Service Desk,Security,Phishing,P4,Phone,12.95,72,Yes,No,4,Yes
INC-30974,2026-07-04T12:00,2026-07-05T00:02,U0217,Service Desk,Server,Patch Failure,P3,Portal,12.04,24,Yes,No,4,Yes
INC-30975,2026-06-14T19:00,2026-06-15T01:36,U0060,Security Operations,Identity and Access,Account Lockout,P3,Portal,6.61,24,Yes,No,5,Yes
INC-30976,2026-01-30T11:00,2026-01-30T20:57,U0034,Infrastructure,Printing,Queue,P3,Portal,9.96,24,Yes,No,4,No
INC-30977,2026-02-24T11:00,2026-02-24T22:55,U0064,Service Desk,Identity and Access,Password Reset,P3,Portal,11.93,24,Yes,No,5,No
INC-30978,2026-07-12T23:00,2026-07-13T15:57,U0017,Cloud Operations,Security,Malware Alert,P3,Phone,16.96,24,Yes,No,5,No
INC-30979,2026-03-26T08:00,2026-03-26T12:38,U0029,Service Desk,Cloud,EC2,P3,Portal,4.64,24,Yes,No,5,Yes
INC-30980,2026-03-13T01:00,2026-03-13T14:42,U0059,Service Desk,Identity and Access,Access Request,P4,Monitoring,13.71,72,Yes,No,3,Yes
INC-30981,2026-05-25T23:00,2026-05-26T08:09,U0172,Cloud Operations,Identity and Access,Access Request,P3,Portal,9.17,24,Yes,No,3,No
INC-30982,2026-02-07T06:00,2026-02-07T13:42,U0011,Security Operations,Server,Backup,P4,Portal,7.7,72,Yes,No,5,No
INC-30983,2026-04-24T16:00,2026-04-25T06:22,U0249,Cloud Operations,Microsoft 365,Shared Mailbox,P4,Phone,14.37,72,Yes,No,5,Yes
INC-30984,2026-03-09T10:00,2026-03-09T17:10,U0221,Cloud Operations,Identity and Access,Access Request,P1,Monitoring,7.18,4,No,No,5,Yes
INC-30985,2026-01-11T11:00,2026-01-13T08:40,U0052,Security Operations,Network,DNS,P2,Monitoring,45.68,8,No,No,5,No
INC-30986,2026-05-30T10:00,2026-05-30T20:16,U0213,Infrastructure,Endpoint,Windows Update,P2,Portal,10.28,8,No,Yes,4,Yes
INC-30987,2026-05-26T14:00,2026-05-26T18:47,U0194,Service Desk,Microsoft 365,Outlook,P3,Portal,4.8,24,Yes,No,5,Yes
INC-30988,2026-02-12T18:00,2026-02-13T06:36,U0061,Service Desk,Cloud,IAM,P2,Portal,12.61,8,No,No,5,No
INC-30989,2026-01-23T18:00,2026-01-24T02:16,U0077,Security Operations,Server,Backup,P4,Monitoring,8.27,72,Yes,No,5,Yes
INC-30990,2026-06-08T10:00,2026-06-09T01:41,U0143,Cloud Operations,Security,Phishing,P4,Monitoring,15.69,72,Yes,No,3,Yes
INC-30991,2026-06-15T20:00,2026-06-16T03:48,U0064,Infrastructure,Cloud,Azure VM,P4,Phone,7.81,72,Yes,No,4,No
INC-30992,2026-06-26T06:00,2026-06-26T13:36,U0183,Cloud Operations,Cloud,Azure VM,P3,Monitoring,7.61,24,Yes,No,5,Yes
INC-30993,2026-03-15T11:00,2026-03-15T15:49,U0217,Infrastructure,Security,Phishing,P2,Portal,4.82,8,Yes,No,4,Yes
INC-30994,2026-01-10T16:00,2026-01-10T18:46,U0193,Security Operations,Cloud,Azure VM,P2,Portal,2.78,8,Yes,No,5,No
INC-30995,2026-07-03T19:00,2026-07-04T03:38,U0218,Service Desk,Cloud,Storage,P4,Phone,8.65,72,Yes,No,4,Yes
INC-30996,2026-02-11T09:00,2026-02-12T07:55,U0189,Infrastructure,Security,Conditional Access,P4,Monitoring,22.92,72,Yes,No,4,Yes
INC-30997,2026-01-05T06:00,2026-01-05T13:00,U0171,Service Desk,Endpoint,Software Install,P2,Email,7.0,8,Yes,No,3,Yes
INC-30998,2026-05-18T23:00,2026-05-19T07:23,U0210,Cloud Operations,Microsoft 365,Teams,P4,Monitoring,8.4,72,Yes,No,5,Yes
INC-30999,2026-05-15T04:00,2026-05-15T08:15,U0067,Service Desk,Security,Conditional Access,P4,Monitoring,4.25,72,Yes,No,5,Yes
INC-31000,2026-07-08T16:00,2026-07-09T06:14,U0086,Security Operations,Network,Wi-Fi,P3,Portal,14.24,24,Yes,No,5,Yes
INC-31001,2026-05-17T05:00,2026-05-17T11:10,U0214,Security Operations,Endpoint,Windows Update,P3,Email,6.17,24,Yes,No,5,Yes
INC-31002,2026-04-02T00:00,2026-04-02T03:38,U0040,Cloud Operations,Security,Phishing,P3,Monitoring,3.65,24,Yes,No,4,Yes
INC-31003,2026-03-25T07:00,2026-03-25T20:18,U0103,Infrastructure,Printing,Driver,P3,Portal,13.31,24,Yes,No,4,No
INC-31004,2026-05-16T05:00,2026-05-16T14:24,U0006,Service Desk,Security,Phishing,P3,Phone,9.4,24,Yes,No,3,Yes
INC-31005,2026-03-27T01:00,2026-03-27T05:17,U0060,Infrastructure,Server,Backup,P4,Monitoring,4.3,72,Yes,No,4,Yes
INC-31006,2026-03-27T04:00,2026-03-27T09:06,U0103,Cloud Operations,Identity and Access,Password Reset,P4,Email,5.1,72,Yes,No,4,No
INC-31007,2026-06-19T11:00,2026-06-19T21:36,U0167,Service Desk,Endpoint,Software Install,P3,Phone,10.61,24,Yes,No,5,Yes
INC-31008,2026-01-22T21:00,2026-01-23T03:29,U0192,Service Desk,Security,Conditional Access,P4,Email,6.49,72,Yes,No,5,Yes
INC-31009,2026-07-06T21:00,2026-07-07T16:36,U0142,Infrastructure,Identity and Access,Password Reset,P3,Phone,19.6,24,Yes,No,4,Yes
INC-31010,2026-02-06T00:00,2026-02-08T09:21,U0161,Security Operations,Network,Wi-Fi,P4,Monitoring,57.36,72,Yes,No,5,Yes
INC-31011,2026-03-27T07:00,2026-03-27T15:57,U0130,Security Operations,Printing,Driver,P4,Phone,8.96,72,Yes,No,3,Yes
INC-31012,2026-03-31T11:00,2026-03-31T13:31,U0047,Service Desk,Server,Backup,P4,Phone,2.53,72,Yes,No,5,No
INC-31013,2026-01-16T12:00,2026-01-16T19:42,U0187,Service Desk,Server,Service Down,P2,Monitoring,7.71,8,Yes,No,4,Yes
INC-31014,2026-02-13T06:00,2026-02-13T10:59,U0015,Security Operations,Microsoft 365,Shared Mailbox,P3,Portal,4.99,24,Yes,No,5,Yes
INC-31015,2026-07-15T17:00,2026-07-16T04:16,U0232,Security Operations,Cloud,Storage,P4,Monitoring,11.28,72,Yes,No,4,No
INC-31016,2026-03-31T19:00,2026-04-01T09:02,U0109,Cloud Operations,Endpoint,Windows Update,P1,Monitoring,14.05,4,No,No,3,Yes
INC-31017,2026-04-16T15:00,2026-04-16T18:39,U0156,Service Desk,Server,Backup,P4,Email,3.66,72,Yes,No,4,Yes
INC-31018,2026-05-19T09:00,2026-05-19T23:16,U0108,Cloud Operations,Printing,Driver,P4,Phone,14.28,72,Yes,No,5,Yes
INC-31019,2026-04-29T18:00,2026-04-29T22:12,U0031,Infrastructure,Network,DNS,P4,Phone,4.2,72,Yes,No,5,Yes
INC-31020,2026-06-13T14:00,2026-06-13T18:06,U0018,Security Operations,Security,Phishing,P3,Portal,4.1,24,Yes,No,4,Yes
INC-31021,2026-02-04T10:00,2026-02-05T13:46,U0245,Cloud Operations,Microsoft 365,Shared Mailbox,P3,Portal,27.77,24,No,Yes,5,Yes
INC-31022,2026-06-12T07:00,2026-06-12T15:02,U0051,Service Desk,Printing,Printer Offline,P3,Phone,8.04,24,Yes,No,3,No
INC-31023,2026-04-04T14:00,2026-04-05T21:36,U0219,Infrastructure,Security,Conditional Access,P2,Monitoring,31.62,8,No,No,5,Yes
INC-31024,2026-02-26T12:00,2026-02-26T14:26,U0227,Security Operations,Identity and Access,Account Lockout,P3,Email,2.44,24,Yes,No,5,Yes
INC-31025,2026-05-13T01:00,2026-05-13T03:49,U0044,Cloud Operations,Identity and Access,Account Lockout,P3,Email,2.82,24,Yes,No,3,Yes
INC-31026,2026-03-21T17:00,2026-03-21T20:59,U0244,Cloud Operations,Server,Disk Capacity,P4,Portal,3.99,72,Yes,No,5,Yes
INC-31027,2026-05-06T17:00,2026-05-06T23:24,U0051,Service Desk,Cloud,EC2,P4,Email,6.4,72,Yes,No,4,No
INC-31028,2026-06-03T01:00,2026-06-03T15:18,U0126,Service Desk,Cloud,Storage,P4,Monitoring,14.3,72,Yes,No,5,No
INC-31029,2026-03-25T05:00,2026-03-25T15:45,U0044,Service Desk,Cloud,Azure VM,P3,Monitoring,10.76,24,Yes,No,3,No
INC-31030,2026-05-02T00:00,2026-05-02T10:13,U0064,Service Desk,Identity and Access,Account Lockout,P4,Phone,10.22,72,Yes,No,4,Yes
INC-31031,2026-03-20T16:00,2026-03-21T00:12,U0160,Infrastructure,Server,Patch Failure,P4,Email,8.2,72,Yes,No,3,Yes
INC-31032,2026-02-05T18:00,2026-02-06T00:20,U0074,Service Desk,Microsoft 365,Shared Mailbox,P4,Phone,6.34,72,Yes,No,4,Yes
INC-31033,2026-05-04T00:00,2026-05-04T02:23,U0210,Cloud Operations,Cloud,EC2,P3,Monitoring,2.39,24,Yes,No,4,Yes
INC-31034,2026-07-08T21:00,2026-07-09T18:46,U0205,Cloud Operations,Microsoft 365,Teams,P1,Portal,21.77,4,No,No,5,No
INC-31035,2026-06-25T06:00,2026-06-26T20:15,U0146,Security Operations,Cloud,Azure VM,P4,Portal,38.25,72,Yes,No,4,Yes
INC-31036,2026-02-15T16:00,2026-02-17T00:09,U0065,Security Operations,Security,Phishing,P2,Portal,32.15,8,No,No,5,No
INC-31037,2026-07-04T19:00,2026-07-05T00:02,U0053,Infrastructure,Printing,Driver,P4,Monitoring,5.04,72,Yes,No,4,Yes
INC-31038,2026-02-05T13:00,2026-02-05T21:09,U0210,Infrastructure,Endpoint,Software Install,P4,Email,8.17,72,Yes,No,5,No
INC-31039,2026-07-17T15:00,2026-07-18T03:12,U0112,Security Operations,Network,VPN,P3,Portal,12.2,24,Yes,No,5,No
INC-31040,2026-07-10T20:00,2026-07-10T22:47,U0210,Cloud Operations,Security,Phishing,P4,Phone,2.78,72,Yes,No,3,Yes
INC-31041,2026-03-22T15:00,2026-03-23T04:58,U0022,Service Desk,Cloud,Storage,P4,Phone,13.98,72,Yes,No,5,Yes
INC-31042,2026-03-08T21:00,2026-03-09T22:41,U0214,Service Desk,Server,Disk Capacity,P3,Portal,25.69,24,No,No,3,Yes
INC-31043,2026-05-19T07:00,2026-05-19T21:23,U0085,Security Operations,Endpoint,Windows Update,P1,Portal,14.39,4,No,No,5,Yes
INC-31044,2026-05-29T01:00,2026-06-01T07:15,U0077,Service Desk,Printing,Driver,P3,Portal,78.26,24,No,No,4,No
INC-31045,2026-01-01T20:00,2026-01-01T22:09,U0237,Cloud Operations,Security,Conditional Access,P3,Monitoring,2.16,24,Yes,No,5,Yes
INC-31046,2026-07-12T01:00,2026-07-12T09:55,U0037,Security Operations,Network,DHCP,P3,Email,8.92,24,Yes,No,5,No
INC-31047,2026-06-30T13:00,2026-06-30T22:32,U0163,Service Desk,Network,DHCP,P3,Monitoring,9.54,24,Yes,No,3,Yes
INC-31048,2026-05-07T23:00,2026-05-08T06:39,U0117,Security Operations,Printing,Printer Offline,P3,Email,7.65,24,Yes,No,3,Yes
INC-31049,2026-05-03T16:00,2026-05-04T04:10,U0213,Infrastructure,Security,Malware Alert,P4,Portal,12.17,72,Yes,No,3,Yes
INC-31050,2026-01-03T07:00,2026-01-03T12:40,U0249,Service Desk,Server,Backup,P4,Monitoring,5.67,72,Yes,No,5,Yes
INC-31051,2026-02-17T10:00,2026-02-18T01:00,U0025,Infrastructure,Security,Malware Alert,P3,Portal,15.01,24,Yes,No,5,Yes
INC-31052,2026-02-17T08:00,2026-02-17T10:44,U0123,Cloud Operations,Printing,Driver,P3,Portal,2.74,24,Yes,No,5,No
INC-31053,2026-04-01T13:00,2026-04-01T19:10,U0125,Service Desk,Server,Patch Failure,P3,Monitoring,6.18,24,Yes,No,4,Yes
INC-31054,2026-07-17T14:00,2026-07-18T11:01,U0001,Service Desk,Endpoint,Slow Device,P2,Portal,21.02,8,No,No,4,No
INC-31055,2026-04-28T03:00,2026-04-28T17:38,U0222,Security Operations,Printing,Printer Offline,P3,Email,14.64,24,Yes,No,5,Yes
INC-31056,2026-04-06T21:00,2026-04-07T04:44,U0234,Infrastructure,Identity and Access,MFA,P2,Phone,7.74,8,Yes,No,4,Yes
INC-31057,2026-05-24T14:00,2026-05-25T04:57,U0124,Service Desk,Microsoft 365,Outlook,P3,Phone,14.96,24,Yes,No,5,Yes
INC-31058,2026-01-21T11:00,2026-01-21T14:46,U0207,Service Desk,Microsoft 365,Outlook,P2,Phone,3.77,8,Yes,No,3,No
INC-31059,2026-01-16T05:00,2026-01-16T07:08,U0052,Service Desk,Server,Disk Capacity,P3,Monitoring,2.15,24,Yes,No,5,Yes
INC-31060,2026-01-06T08:00,2026-01-06T10:51,U0168,Service Desk,Identity and Access,Account Lockout,P4,Phone,2.87,72,Yes,No,4,No
INC-31061,2026-02-18T09:00,2026-02-18T17:56,U0220,Security Operations,Security,Malware Alert,P3,Email,8.94,24,Yes,No,4,No
INC-31062,2026-02-09T18:00,2026-02-09T19:59,U0185,Infrastructure,Printing,Queue,P4,Email,1.99,72,Yes,No,5,Yes
INC-31063,2026-01-25T11:00,2026-01-25T14:18,U0144,Security Operations,Identity and Access,MFA,P3,Email,3.31,24,Yes,No,4,Yes
INC-31064,2026-05-04T04:00,2026-05-06T12:08,U0087,Infrastructure,Security,Malware Alert,P3,Portal,56.15,24,No,No,4,No
INC-31065,2026-05-29T22:00,2026-05-30T04:56,U0057,Cloud Operations,Identity and Access,Account Lockout,P4,Email,6.94,72,Yes,No,4,Yes
INC-31066,2026-03-20T02:00,2026-03-21T01:02,U0218,Cloud Operations,Printing,Queue,P4,Email,23.04,72,Yes,No,4,Yes
INC-31067,2026-06-02T09:00,2026-06-02T21:36,U0115,Cloud Operations,Security,Malware Alert,P4,Portal,12.61,72,Yes,No,5,Yes
INC-31068,2026-07-13T00:00,2026-07-13T06:27,U0162,Cloud Operations,Endpoint,Slow Device,P4,Portal,6.45,72,Yes,No,3,No
INC-31069,2026-02-04T12:00,2026-02-04T17:58,U0242,Security Operations,Security,Conditional Access,P4,Monitoring,5.97,72,Yes,No,5,Yes
INC-31070,2026-01-09T10:00,2026-01-09T16:34,U0210,Cloud Operations,Printing,Driver,P4,Portal,6.58,72,Yes,No,3,No
INC-31071,2026-02-16T11:00,2026-02-16T13:33,U0145,Cloud Operations,Endpoint,Slow Device,P3,Portal,2.55,24,Yes,No,5,No
INC-31072,2026-01-18T15:00,2026-01-18T16:46,U0239,Infrastructure,Microsoft 365,OneDrive,P3,Phone,1.77,24,Yes,No,5,Yes
INC-31073,2026-05-30T20:00,2026-05-31T09:10,U0114,Infrastructure,Cloud,Azure VM,P2,Monitoring,13.18,8,No,No,3,No
INC-31074,2026-05-06T07:00,2026-05-07T11:36,U0013,Service Desk,Identity and Access,Access Request,P4,Phone,28.62,72,Yes,No,5,Yes
INC-31075,2026-04-15T02:00,2026-04-15T07:53,U0009,Infrastructure,Identity and Access,Access Request,P3,Portal,5.88,24,Yes,No,5,No
INC-31076,2026-04-08T08:00,2026-04-08T12:11,U0025,Infrastructure,Microsoft 365,OneDrive,P2,Email,4.2,8,Yes,No,4,Yes
INC-31077,2026-03-25T11:00,2026-03-25T17:35,U0100,Service Desk,Server,Disk Capacity,P4,Portal,6.59,72,Yes,No,5,Yes
INC-31078,2026-07-17T11:00,2026-07-17T17:29,U0234,Service Desk,Identity and Access,Password Reset,P3,Monitoring,6.49,24,Yes,No,5,Yes
INC-31079,2026-03-24T19:00,2026-03-25T05:52,U0228,Infrastructure,Security,Conditional Access,P3,Email,10.87,24,Yes,No,4,Yes
INC-31080,2026-05-09T07:00,2026-05-09T13:19,U0195,Infrastructure,Network,Wi-Fi,P2,Phone,6.33,8,Yes,Yes,4,Yes
INC-31081,2026-01-05T02:00,2026-01-05T22:16,U0034,Security Operations,Microsoft 365,Teams,P3,Phone,20.27,24,Yes,No,5,Yes
INC-31082,2026-07-19T00:00,2026-07-19T13:16,U0200,Infrastructure,Identity and Access,MFA,P3,Email,13.28,24,Yes,No,3,Yes
INC-31083,2026-01-12T05:00,2026-01-12T08:46,U0164,Security Operations,Identity and Access,Account Lockout,P3,Email,3.77,24,Yes,Yes,3,Yes
INC-31084,2026-05-15T08:00,2026-05-15T11:24,U0246,Security Operations,Security,Malware Alert,P3,Monitoring,3.41,24,Yes,No,5,No
INC-31085,2026-01-31T06:00,2026-01-31T16:03,U0043,Security Operations,Endpoint,Slow Device,P3,Email,10.06,24,Yes,No,4,Yes
INC-31086,2026-03-03T11:00,2026-03-03T14:55,U0134,Infrastructure,Identity and Access,Password Reset,P4,Phone,3.93,72,Yes,No,5,No
INC-31087,2026-02-13T08:00,2026-02-13T22:24,U0193,Service Desk,Identity and Access,MFA,P4,Email,14.41,72,Yes,No,4,Yes
INC-31088,2026-02-28T16:00,2026-03-01T03:13,U0186,Service Desk,Microsoft 365,OneDrive,P3,Portal,11.22,24,Yes,No,3,Yes
INC-31089,2026-03-14T12:00,2026-03-14T22:23,U0226,Cloud Operations,Server,Backup,P3,Monitoring,10.4,24,Yes,No,5,Yes
INC-31090,2026-07-10T02:00,2026-07-11T11:47,U0235,Infrastructure,Identity and Access,Access Request,P4,Email,33.79,72,Yes,No,5,Yes
INC-31091,2026-02-23T02:00,2026-02-23T16:00,U0247,Cloud Operations,Security,Phishing,P4,Portal,14.01,72,Yes,No,4,Yes
INC-31092,2026-06-13T01:00,2026-06-13T05:49,U0076,Infrastructure,Endpoint,Software Install,P1,Email,4.82,4,No,No,4,Yes
INC-31093,2026-01-31T14:00,2026-02-01T22:46,U0182,Infrastructure,Cloud,EC2,P3,Email,32.77,24,No,No,5,Yes
INC-31094,2026-01-13T15:00,2026-01-13T17:59,U0039,Infrastructure,Network,DNS,P4,Email,2.99,72,Yes,No,5,Yes
INC-31095,2026-02-13T17:00,2026-02-14T03:56,U0199,Infrastructure,Microsoft 365,Outlook,P3,Monitoring,10.94,24,Yes,No,3,Yes
INC-31096,2026-05-16T10:00,2026-05-17T02:10,U0240,Security Operations,Network,DHCP,P1,Monitoring,16.18,4,No,No,5,Yes
INC-31097,2026-07-03T17:00,2026-07-03T19:45,U0107,Service Desk,Network,DHCP,P2,Phone,2.77,8,Yes,No,5,Yes
INC-31098,2026-02-24T15:00,2026-02-25T04:26,U0216,Cloud Operations,Network,VPN,P2,Monitoring,13.44,8,No,No,4,Yes
INC-31099,2026-03-11T15:00,2026-03-11T17:51,U0249,Security Operations,Microsoft 365,Shared Mailbox,P3,Monitoring,2.85,24,Yes,No,3,Yes
INC-31100,2026-05-15T19:00,2026-05-16T03:22,U0093,Service Desk,Endpoint,BitLocker,P2,Phone,8.38,8,No,No,4,Yes
INC-31101,2026-01-13T16:00,2026-01-13T22:51,U0079,Infrastructure,Security,Conditional Access,P4,Email,6.86,72,Yes,No,4,Yes
INC-31102,2026-05-09T23:00,2026-05-10T03:36,U0035,Security Operations,Endpoint,Slow Device,P3,Portal,4.6,24,Yes,No,4,Yes
INC-31103,2026-05-21T14:00,2026-05-21T23:03,U0173,Infrastructure,Endpoint,Slow Device,P4,Portal,9.06,72,Yes,No,5,No
INC-31104,2026-02-03T19:00,2026-02-04T00:01,U0211,Service Desk,Printing,Driver,P2,Monitoring,5.03,8,Yes,No,4,Yes
INC-31105,2026-03-24T01:00,2026-03-24T19:41,U0118,Infrastructure,Endpoint,BitLocker,P4,Portal,18.7,72,Yes,No,4,Yes
INC-31106,2026-03-31T07:00,2026-03-31T11:51,U0128,Security Operations,Network,VPN,P4,Phone,4.85,72,Yes,No,4,Yes
INC-31107,2026-06-09T16:00,2026-06-10T01:08,U0085,Security Operations,Printing,Queue,P4,Phone,9.13,72,Yes,No,5,Yes
INC-31108,2026-03-10T09:00,2026-03-10T15:46,U0220,Cloud Operations,Server,Backup,P4,Monitoring,6.77,72,Yes,No,5,No
INC-31109,2026-05-11T19:00,2026-05-11T23:33,U0006,Service Desk,Microsoft 365,OneDrive,P3,Phone,4.57,24,Yes,No,4,Yes
INC-31110,2026-05-17T13:00,2026-05-18T20:00,U0102,Cloud Operations,Endpoint,Windows Update,P3,Email,31.01,24,No,No,4,Yes
INC-31111,2026-04-05T14:00,2026-04-06T09:24,U0031,Cloud Operations,Endpoint,Software Install,P3,Monitoring,19.41,24,Yes,No,4,Yes
INC-31112,2026-04-01T17:00,2026-04-02T07:37,U0082,Cloud Operations,Network,DNS,P3,Portal,14.62,24,Yes,No,5,Yes
INC-31113,2026-06-06T15:00,2026-06-07T05:43,U0136,Cloud Operations,Network,DNS,P2,Email,14.72,8,No,No,3,Yes
INC-31114,2026-07-07T17:00,2026-07-08T10:42,U0041,Infrastructure,Security,Malware Alert,P2,Phone,17.71,8,No,No,4,Yes
INC-31115,2026-06-22T20:00,2026-06-24T00:59,U0174,Security Operations,Security,Phishing,P3,Portal,28.99,24,No,No,5,No
INC-31116,2026-01-09T23:00,2026-01-10T03:17,U0116,Infrastructure,Printing,Driver,P4,Monitoring,4.29,72,Yes,No,4,Yes
INC-31117,2026-03-08T21:00,2026-03-09T03:01,U0212,Service Desk,Security,Conditional Access,P1,Phone,6.03,4,No,No,5,No
INC-31118,2026-01-22T19:00,2026-01-23T00:01,U0169,Service Desk,Identity and Access,Password Reset,P4,Portal,5.02,72,Yes,No,5,No
INC-31119,2026-03-03T03:00,2026-03-03T06:51,U0217,Infrastructure,Endpoint,Slow Device,P2,Monitoring,3.85,8,Yes,Yes,4,Yes
INC-31120,2026-07-16T03:00,2026-07-16T07:27,U0207,Service Desk,Microsoft 365,Shared Mailbox,P4,Email,4.47,72,Yes,No,4,Yes
INC-31121,2026-05-10T09:00,2026-05-10T10:50,U0154,Infrastructure,Server,Backup,P3,Email,1.83,24,Yes,No,5,Yes
INC-31122,2026-05-01T13:00,2026-05-01T17:47,U0178,Security Operations,Network,DNS,P4,Email,4.79,72,Yes,No,5,Yes
INC-31123,2026-01-01T19:00,2026-01-02T02:18,U0229,Infrastructure,Cloud,IAM,P3,Email,7.31,24,Yes,No,5,Yes
INC-31124,2026-06-23T11:00,2026-06-23T18:49,U0013,Security Operations,Server,Disk Capacity,P4,Email,7.82,72,Yes,No,5,No
INC-31125,2026-02-11T13:00,2026-02-11T19:38,U0217,Infrastructure,Endpoint,Software Install,P4,Portal,6.64,72,Yes,No,5,Yes
INC-31126,2026-05-29T17:00,2026-05-29T21:51,U0052,Cloud Operations,Cloud,Storage,P3,Phone,4.85,24,Yes,No,4,No
INC-31127,2026-03-16T07:00,2026-03-16T08:47,U0005,Service Desk,Endpoint,BitLocker,P2,Phone,1.8,8,Yes,No,4,Yes
INC-31128,2026-07-13T13:00,2026-07-14T05:02,U0221,Infrastructure,Endpoint,Software Install,P4,Phone,16.03,72,Yes,No,5,Yes
INC-31129,2026-04-26T13:00,2026-04-26T16:09,U0214,Security Operations,Network,DNS,P3,Portal,3.16,24,Yes,No,3,Yes
INC-31130,2026-04-04T00:00,2026-04-04T08:04,U0061,Service Desk,Printing,Queue,P4,Phone,8.07,72,Yes,No,5,No
INC-31131,2026-02-11T23:00,2026-02-12T11:31,U0170,Service Desk,Server,Patch Failure,P2,Monitoring,12.53,8,No,No,5,Yes
INC-31132,2026-05-06T01:00,2026-05-07T10:41,U0012,Cloud Operations,Printing,Queue,P2,Phone,33.69,8,No,No,4,No
